SK_ID_CURR,CODE_GENDER,age,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,AMT_CREDIT,A,B,C,D
139390,0,1,17691,1,225000,4,1166724.0,,1.0,,
415830,0,1,16030,1,135000,4,601677.0,,1.0,,
400739,0,1,10049,1,180000,4,553806.0,,1.0,,
222230,1,1,14800,1,135000,4,157500.0,1.0,,,
155448,0,1,18278,1,67500,4,157500.0,,1.0,,
389968,0,1,9136,1,225000,1,585000.0,,1.0,,
209338,1,1,18273,0,225000,1,1125000.0,1.0,,,
107438,1,1,9839,1,135000,4,450000.0,1.0,,,
336405,1,1,15379,1,315000,1,1260000.0,1.0,,,
208243,0,1,11398,1,90000,4,225000.0,,1.0,,
187804,0,1,19466,1,270000,1,540000.0,,1.0,,
148582,0,1,11547,1,139500,4,545040.0,,1.0,,
238329,0,1,14641,0,135000,4,918468.0,,1.0,,
356381,0,1,22286,0,225000,4,337500.0,,1.0,,
187773,1,1,19792,1,225000,4,604152.0,1.0,,,
359937,1,1,23095,1,126000,1,1350000.0,1.0,,,
287367,1,1,12005,1,202500,4,888840.0,1.0,,,
427595,0,1,13683,1,216000,4,1096020.0,,1.0,,
420560,0,1,9179,1,130500,4,481500.0,,1.0,,
436248,1,1,10746,0,202500,4,545040.0,1.0,,,
105016,0,1,14209,1,202500,1,331834.5,,1.0,,
271972,1,1,19165,0,225000,4,247275.0,1.0,,,
413261,1,1,11656,1,157500,4,720000.0,1.0,,,
174235,0,1,16383,1,202500,4,534204.0,,1.0,,
362559,1,1,11857,0,315000,4,1081143.0,1.0,,,
218332,0,1,21600,1,99000,4,229500.0,,1.0,,
369280,0,1,19497,1,202500,4,675000.0,,1.0,,
422650,1,1,10060,1,270000,3,479578.5,1.0,,,
290866,0,1,13687,1,225000,4,171841.5,,1.0,,
302716,0,1,22338,1,247500,4,263686.5,,1.0,,
189766,0,1,11102,0,67500,4,491823.0,,1.0,,
146405,0,1,19503,0,247500,4,218938.5,,1.0,,
185909,1,1,16448,0,360000,4,1116076.5,1.0,,,
366930,1,1,11000,1,67500,4,47970.0,1.0,,,
185727,1,1,15352,1,270000,4,755190.0,1.0,,,
227488,1,1,12245,1,270000,4,284400.0,1.0,,,
283111,0,1,13383,1,337500,4,270000.0,,1.0,,
171849,0,1,17958,1,157500,4,678456.0,,1.0,,
362810,0,1,10730,1,135000,1,239850.0,,1.0,,
113440,1,1,13427,1,180000,4,533668.5,1.0,,,
254381,0,1,10168,0,180000,1,495882.0,,1.0,,
345505,0,1,24748,0,90000,4,220662.0,,1.0,,
425172,0,1,22216,0,85500,4,331920.0,,1.0,,
101997,0,1,10180,0,225000,4,728460.0,,1.0,,
128422,0,0,8559,0,202500,4,315000.0,,,,1.0
113230,0,0,9078,0,112500,4,112500.0,,,,1.0
379135,0,1,14742,1,135000,4,967428.0,,1.0,,
116628,1,1,15189,0,126000,4,348264.0,1.0,,,
294508,0,1,19841,0,225000,1,900000.0,,1.0,,
342093,1,1,11970,0,180000,4,545040.0,1.0,,,
453307,0,1,14505,0,63000,4,373500.0,,1.0,,
414243,0,1,14617,1,157500,4,810000.0,,1.0,,
301284,1,1,14295,1,270000,1,900000.0,1.0,,,
141234,0,1,14547,1,171000,2,352656.0,,1.0,,
440265,0,1,11071,1,180000,1,331920.0,,1.0,,
228456,1,1,16141,0,112500,4,270000.0,1.0,,,
318153,0,1,13943,1,157500,1,497520.0,,1.0,,
186062,0,0,8904,1,135000,4,135000.0,,,,1.0
178482,0,1,11682,1,202500,1,518562.0,,1.0,,
301273,1,1,14676,1,157500,4,630000.0,1.0,,,
442768,1,1,24138,1,49500,4,284400.0,1.0,,,
153558,1,1,18749,1,112500,4,308133.0,1.0,,,
258943,0,1,20296,0,81000,1,284256.0,,1.0,,
114170,0,1,19240,1,180000,4,409716.0,,1.0,,
244787,1,1,10165,1,126000,4,369000.0,1.0,,,
149632,0,1,13902,1,135000,4,180000.0,,1.0,,
441062,0,1,21874,1,81000,4,508495.5,,1.0,,
171357,0,1,16615,1,135000,4,1256400.0,,1.0,,
322644,1,1,11533,0,135000,4,675000.0,1.0,,,
181694,0,1,15646,1,112500,1,675000.0,,1.0,,
130243,0,1,14704,1,90000,4,202500.0,,1.0,,
333062,1,1,19972,1,157500,4,312840.0,1.0,,,
172203,1,1,16512,1,54000,4,206280.0,1.0,,,
222657,1,1,15600,1,157500,4,450000.0,1.0,,,
123337,0,1,18579,0,135000,4,675000.0,,1.0,,
349387,1,1,11358,1,472500,4,696528.0,1.0,,,
225467,0,1,22535,1,112500,4,528633.0,,1.0,,
351241,0,1,22651,1,112500,4,343800.0,,1.0,,
198780,0,1,18075,1,382500,1,269982.0,,1.0,,
372222,1,1,10541,1,135000,4,315000.0,1.0,,,
208825,0,1,11263,1,346500,2,415408.5,,1.0,,
220843,0,1,13388,1,144000,4,86256.0,,1.0,,
415193,0,1,17075,1,144000,4,157914.0,,1.0,,
157962,0,0,9033,0,112500,4,342000.0,,,,1.0
196267,0,1,10057,0,166500,1,1078200.0,,1.0,,
178535,0,1,16621,1,90000,4,426645.0,,1.0,,
444786,0,1,18632,1,162000,4,922266.0,,1.0,,
330908,0,0,8804,0,135000,4,760225.5,,,,1.0
394014,0,1,15677,0,103500,4,288873.0,,1.0,,
262477,0,1,21252,1,90000,4,621000.0,,1.0,,
188196,0,1,14611,0,180000,4,545040.0,,1.0,,
255369,0,1,19431,1,225000,1,604413.0,,1.0,,
341431,1,1,19446,0,108000,1,275040.0,1.0,,,
442715,0,1,24316,1,90000,4,152820.0,,1.0,,
443997,0,1,24649,1,175500,4,207000.0,,1.0,,
251683,1,1,15278,1,180000,4,755190.0,1.0,,,
259199,0,1,19870,1,450000,4,260640.0,,1.0,,
368940,0,1,15256,1,157500,4,888840.0,,1.0,,
444349,0,1,13760,0,180000,4,497520.0,,1.0,,
193165,0,1,19162,1,67500,4,315000.0,,1.0,,
403232,1,1,11959,1,180000,4,225000.0,1.0,,,
154810,0,1,11389,0,112500,4,450000.0,,1.0,,
418572,0,1,22332,1,247500,4,1027057.5,,1.0,,
286341,0,1,22240,0,112500,1,225000.0,,1.0,,
240366,0,1,14774,0,135000,4,497520.0,,1.0,,
196255,1,1,18464,0,94500,4,161730.0,1.0,,,
247841,0,1,10374,1,105750,4,545040.0,,1.0,,
276477,0,1,13765,1,225000,3,67500.0,,1.0,,
166634,0,1,16475,1,126000,4,211500.0,,1.0,,
123818,0,1,9654,1,252000,4,622188.0,,1.0,,
360986,0,1,11220,1,135000,4,904500.0,,1.0,,
410563,1,1,11287,0,135000,4,675000.0,1.0,,,
212770,0,1,22615,1,157500,4,1125000.0,,1.0,,
321381,0,1,13557,1,121500,2,418500.0,,1.0,,
287194,0,1,12844,1,94500,4,270000.0,,1.0,,
340873,0,1,15824,0,135000,4,381528.0,,1.0,,
374932,0,0,9124,1,135000,4,521280.0,,,,1.0
106719,1,1,15019,0,225000,4,450000.0,1.0,,,
370487,1,1,23906,1,67500,4,125361.0,1.0,,,
371589,0,1,11315,1,135000,4,1078200.0,,1.0,,
215753,0,1,13506,1,135000,4,675000.0,,1.0,,
223155,0,1,10543,1,54000,4,135000.0,,1.0,,
108982,1,1,19356,0,112500,4,292500.0,1.0,,,
162783,0,1,10820,1,202500,1,755190.0,,1.0,,
138266,1,1,19767,0,112500,4,450000.0,1.0,,,
100912,1,1,10582,1,225000,1,254700.0,1.0,,,
448880,0,1,14296,0,180000,4,345510.0,,1.0,,
191193,1,1,19431,1,121500,4,279000.0,1.0,,,
405168,0,1,19652,0,67500,4,675000.0,,1.0,,
231898,0,1,14033,1,76500,4,269550.0,,1.0,,
188703,1,1,19452,1,157500,4,238500.0,1.0,,,
316034,1,1,19671,1,450000,1,675000.0,1.0,,,
144064,0,1,16809,0,135000,4,640080.0,,1.0,,
155129,1,1,13126,1,112500,4,284400.0,1.0,,,
111543,1,1,18853,0,247500,4,1241437.5,1.0,,,
235859,1,1,23023,0,292500,3,337500.0,1.0,,,
405452,0,1,13283,1,112500,4,270000.0,,1.0,,
214167,1,1,10971,1,225000,4,473760.0,1.0,,,
283509,0,1,20877,1,180000,4,234576.0,,1.0,,
111803,0,1,23444,1,202500,3,501435.0,,1.0,,
320182,0,1,13151,1,540000,1,608166.0,,1.0,,
210443,0,1,18141,1,157500,4,251280.0,,1.0,,
441662,0,1,18665,1,67500,4,134775.0,,1.0,,
187815,0,1,19994,0,175500,4,1506816.0,,1.0,,
222509,1,1,20049,1,270000,4,728460.0,1.0,,,
447167,0,1,12265,1,166500,1,270000.0,,1.0,,
336397,0,1,23073,1,126000,4,199008.0,,1.0,,
380860,0,0,8252,0,103500,4,135000.0,,,,1.0
175638,0,1,20054,1,247500,4,808650.0,,1.0,,
207479,0,1,12210,0,112500,4,454500.0,,1.0,,
426116,0,1,16501,0,225000,4,675000.0,,1.0,,
219689,0,1,17798,1,90000,1,258768.0,,1.0,,
173971,1,1,13886,0,157500,4,728460.0,1.0,,,
380300,0,1,14554,0,67500,4,545040.0,,1.0,,
401426,1,1,15571,0,135000,1,315000.0,1.0,,,
209203,0,1,18130,1,157500,4,345510.0,,1.0,,
158992,0,1,20357,0,175500,1,1223010.0,,1.0,,
331511,0,1,23348,1,180000,4,288873.0,,1.0,,
263630,1,1,13039,0,121500,4,678996.0,1.0,,,
235642,0,1,15695,1,225000,1,248760.0,,1.0,,
309799,0,1,16392,1,90000,4,225000.0,,1.0,,
105602,0,1,16495,0,202500,4,1436850.0,,1.0,,
355728,0,1,19146,1,292500,1,900000.0,,1.0,,
139591,0,1,23520,1,207000,4,312768.0,,1.0,,
369568,0,1,22301,1,171000,1,675000.0,,1.0,,
143881,0,1,13012,0,135000,2,1053000.0,,1.0,,
260305,0,0,8825,1,112500,2,1724220.0,,,,1.0
385632,1,1,12725,0,180000,4,592560.0,1.0,,,
265698,0,1,23577,1,90000,4,298512.0,,1.0,,
302958,0,1,22013,0,90000,4,900000.0,,1.0,,
282996,1,1,11208,0,292500,1,2250000.0,1.0,,,
439810,1,0,9004,1,180000,4,509400.0,,,1.0,
171306,0,1,23216,1,49500,4,338832.0,,1.0,,
383134,1,1,13771,1,112500,4,900000.0,1.0,,,
222826,0,1,17261,1,315000,4,1535553.0,,1.0,,
176558,0,1,19672,0,225000,1,1406362.5,,1.0,,
169570,0,0,8894,1,180000,4,254700.0,,,,1.0
302592,0,1,11053,0,112500,4,545040.0,,1.0,,
345836,0,1,12094,0,288000,1,518562.0,,1.0,,
426348,0,1,21251,1,76500,4,327024.0,,1.0,,
125210,0,1,15932,1,405000,4,1800000.0,,1.0,,
330642,0,1,16184,1,135000,4,1255680.0,,1.0,,
329448,0,1,14731,1,256500,1,1687266.0,,1.0,,
200098,1,1,16275,1,202500,4,182016.0,1.0,,,
412659,0,1,9384,1,112500,1,135000.0,,1.0,,
303496,1,1,20756,1,180000,4,667678.5,1.0,,,
319661,1,1,10593,1,135000,4,283419.0,1.0,,,
334332,0,1,17501,1,675000,1,1575000.0,,1.0,,
252173,1,1,14400,0,135000,4,454500.0,1.0,,,
272700,0,1,9819,0,90000,4,254700.0,,1.0,,
299588,0,1,17919,1,121500,4,1096020.0,,1.0,,
170793,0,1,14245,1,36000,4,225000.0,,1.0,,
339751,0,1,12122,1,157500,4,270000.0,,1.0,,
173111,1,1,15596,1,180000,4,1065433.5,1.0,,,
225767,0,1,10530,0,144000,4,450000.0,,1.0,,
376553,1,1,15853,1,157500,4,1042560.0,1.0,,,
341280,0,1,10771,1,150750,1,110331.0,,1.0,,
391416,1,1,16403,1,157500,4,540000.0,1.0,,,
451664,0,1,18764,1,67500,4,180000.0,,1.0,,
325265,1,1,12143,1,360000,1,1971072.0,1.0,,,
347950,0,1,16153,1,675000,4,1828170.0,,1.0,,
192529,0,1,21814,1,229500,4,1389339.0,,1.0,,
300769,0,0,7716,1,67500,4,270000.0,,,,1.0
107448,0,1,14012,0,180000,4,545040.0,,1.0,,
167514,0,1,15199,1,238500,4,254700.0,,1.0,,
259663,0,1,17694,1,135000,4,728460.0,,1.0,,
391130,0,1,10603,0,67500,4,225000.0,,1.0,,
309625,0,1,16816,1,135000,2,544491.0,,1.0,,
120066,0,1,11413,1,135000,2,314100.0,,1.0,,
219613,1,1,23717,1,63000,3,886176.0,1.0,,,
310862,0,1,22530,0,270000,1,1227901.5,,1.0,,
414219,0,1,12590,1,180000,1,463500.0,,1.0,,
318815,0,1,22014,1,47250,4,348264.0,,1.0,,
272080,1,1,20518,1,202500,4,675000.0,1.0,,,
107857,0,1,15701,0,135000,4,450000.0,,1.0,,
347015,0,1,12326,0,112500,1,545040.0,,1.0,,
100493,0,1,18651,1,270000,1,1288350.0,,1.0,,
446040,0,1,20076,1,90000,1,894906.0,,1.0,,
375440,1,1,13104,0,180000,4,180000.0,1.0,,,
239692,0,1,20267,1,315000,4,675000.0,,1.0,,
284731,0,1,16465,1,238500,4,695439.0,,1.0,,
334443,0,1,11452,0,126000,4,592560.0,,1.0,,
405762,0,1,17959,1,85500,4,314100.0,,1.0,,
321464,0,1,20496,1,54000,4,552555.0,,1.0,,
145216,0,1,22484,0,112500,4,679500.0,,1.0,,
427282,0,1,23499,0,225000,4,808650.0,,1.0,,
401012,0,1,24517,1,72000,4,254700.0,,1.0,,
263739,0,1,13006,1,202500,1,284400.0,,1.0,,
325133,1,1,16012,0,225000,4,883863.0,1.0,,,
371923,0,1,18418,0,67500,4,314100.0,,1.0,,
243791,1,1,17277,0,180000,4,254700.0,1.0,,,
266863,0,1,15061,1,495000,1,756000.0,,1.0,,
269934,1,1,13097,1,225000,4,1886850.0,1.0,,,
129134,1,0,8282,1,157500,4,270000.0,,,1.0,
307822,1,1,15881,1,99000,4,816660.0,1.0,,,
431169,0,1,18070,0,135000,4,728460.0,,1.0,,
143317,0,1,19137,1,90000,4,657000.0,,1.0,,
217854,0,1,20273,0,1575000,1,2303460.0,,1.0,,
417528,0,1,11191,0,180000,4,1288350.0,,1.0,,
342904,1,0,8453,1,90000,4,474048.0,,,1.0,
359417,0,1,15010,1,225000,1,1886850.0,,1.0,,
416442,0,1,12004,1,135000,4,576072.0,,1.0,,
128331,0,1,12186,1,90000,1,545040.0,,1.0,,
349714,1,1,23166,1,216000,1,848745.0,1.0,,,
225016,1,1,23374,0,112500,4,153504.0,1.0,,,
442956,0,1,14184,0,67500,2,1046142.0,,1.0,,
320535,0,1,20071,1,90000,4,270000.0,,1.0,,
186206,1,1,13227,1,225000,4,521280.0,1.0,,,
367442,0,1,19732,0,112500,4,654048.0,,1.0,,
362823,0,1,21930,0,90000,4,1007761.5,,1.0,,
357810,0,1,10947,1,112500,4,254700.0,,1.0,,
296060,0,1,18957,1,157500,4,1006920.0,,1.0,,
192055,0,1,11694,1,157500,1,545040.0,,1.0,,
289266,0,1,12778,0,135000,4,152820.0,,1.0,,
247681,0,1,11213,0,112500,4,755190.0,,1.0,,
353862,1,1,10320,0,225000,1,254700.0,1.0,,,
273397,0,1,10173,0,157500,4,270000.0,,1.0,,
296411,0,1,24556,1,45000,3,67500.0,,1.0,,
356457,0,1,15136,1,180000,1,329904.0,,1.0,,
342681,0,1,17366,1,382500,1,1041219.0,,1.0,,
442773,0,1,11717,0,135000,4,337500.0,,1.0,,
225292,1,1,20106,1,270000,1,1350000.0,1.0,,,
360348,1,1,12499,1,189000,1,1350000.0,1.0,,,
219791,1,1,13251,0,157500,4,1350000.0,1.0,,,
224090,0,1,12908,0,225000,4,202500.0,,1.0,,
389197,0,1,9658,1,165150,2,450000.0,,1.0,,
178497,0,1,18600,1,49500,4,225000.0,,1.0,,
337096,0,1,23949,1,247500,4,284400.0,,1.0,,
368731,0,1,13651,1,135000,4,539100.0,,1.0,,
183578,0,1,9947,0,150750,1,900000.0,,1.0,,
161153,0,1,15236,1,135000,1,540000.0,,1.0,,
358362,0,1,22892,0,90000,1,270000.0,,1.0,,
140476,1,1,19526,1,90000,4,187929.0,1.0,,,
449333,0,1,19190,1,81000,1,180000.0,,1.0,,
273434,1,0,8741,1,112500,1,225000.0,,,1.0,
408914,0,1,13970,0,315000,4,1350000.0,,1.0,,
134853,0,1,20963,1,63000,4,521280.0,,1.0,,
323131,0,1,14284,0,90000,4,270000.0,,1.0,,
400999,0,0,8361,1,90000,4,202500.0,,,,1.0
315187,0,1,16686,1,292500,1,513000.0,,1.0,,
176833,1,1,17044,1,135000,4,495882.0,1.0,,,
236804,0,1,10902,1,76500,2,113746.5,,1.0,,
159588,0,1,22436,1,45000,4,931401.0,,1.0,,
141452,0,1,15323,0,112500,1,1078200.0,,1.0,,
112550,0,1,20319,1,157500,1,1288350.0,,1.0,,
100353,0,1,17941,1,81000,4,536917.5,,1.0,,
308137,0,1,22246,1,99000,1,780363.0,,1.0,,
342379,0,1,18384,1,81000,4,667678.5,,1.0,,
327615,1,1,18783,1,225000,4,157500.0,1.0,,,
354884,1,1,18972,1,90000,4,323460.0,1.0,,,
154033,0,1,10602,0,180000,1,927252.0,,1.0,,
274771,0,1,13693,0,135000,4,545040.0,,1.0,,
227900,1,1,12960,0,112500,4,495000.0,1.0,,,
370157,0,1,13090,1,112500,2,112068.0,,1.0,,
241615,0,1,14723,1,270000,4,248760.0,,1.0,,
421700,1,1,14471,0,207000,4,544491.0,1.0,,,
119936,0,1,17024,1,90000,1,202500.0,,1.0,,
153321,0,1,19382,1,171000,1,543037.5,,1.0,,
204725,1,1,10590,1,270000,4,679500.0,1.0,,,
254504,0,1,20852,1,112500,4,305955.0,,1.0,,
419801,0,1,12505,1,135000,4,400392.0,,1.0,,
250046,0,1,18295,1,144000,4,1575000.0,,1.0,,
163443,0,1,24457,1,56250,4,102384.0,,1.0,,
448758,0,1,22546,1,225000,4,398016.0,,1.0,,
421034,1,1,11513,0,292500,1,713889.0,1.0,,,
410545,0,1,17769,1,171000,4,938304.0,,1.0,,
375183,0,1,11097,0,90000,2,276277.5,,1.0,,
283175,1,1,19616,1,180000,4,900000.0,1.0,,,
209678,0,1,22822,1,157500,4,1288350.0,,1.0,,
113907,0,1,21332,0,90000,4,450000.0,,1.0,,
299605,0,1,15121,0,270000,4,1467612.0,,1.0,,
381994,0,1,13818,0,202500,1,760225.5,,1.0,,
150743,0,1,17834,1,90000,4,296280.0,,1.0,,
134177,0,1,18159,0,112500,4,508495.5,,1.0,,
196597,0,1,20201,1,135000,1,233208.0,,1.0,,
219664,1,1,21128,1,135000,4,840780.0,1.0,,,
343849,1,1,13739,1,225000,4,104256.0,1.0,,,
110992,0,0,8732,0,202500,1,450000.0,,,,1.0
390021,0,1,20503,0,73350,4,781920.0,,1.0,,
195764,0,1,13198,0,189000,2,1350000.0,,1.0,,
365002,1,1,17241,0,193500,4,315000.0,1.0,,,
432102,1,1,15516,1,157500,4,1125000.0,1.0,,,
213969,1,1,15613,1,180000,1,537471.0,1.0,,,
436785,0,1,10642,1,90000,1,180000.0,,1.0,,
453865,0,1,15310,0,270000,2,1035832.5,,1.0,,
156338,1,1,24084,1,121500,1,247275.0,1.0,,,
407530,1,1,17560,1,157500,4,644427.0,1.0,,,
310257,0,1,14973,1,112500,4,1243881.0,,1.0,,
401141,1,1,9778,1,157500,4,900000.0,1.0,,,
146160,0,1,11690,0,405000,4,640080.0,,1.0,,
434978,0,1,19633,1,112500,1,1339884.0,,1.0,,
363894,0,1,19273,1,63000,4,1078200.0,,1.0,,
164263,1,1,15193,1,270000,4,813195.0,1.0,,,
235717,0,1,22798,1,157500,4,202500.0,,1.0,,
134261,0,1,20888,1,54000,1,188685.0,,1.0,,
130253,1,1,17928,0,180000,4,352044.0,1.0,,,
308669,0,1,22262,1,135000,4,946764.0,,1.0,,
108849,1,1,17270,1,225000,4,352044.0,1.0,,,
130744,0,1,20529,0,90000,4,808650.0,,1.0,,
418308,0,0,8882,1,157500,4,758002.5,,,,1.0
248102,0,1,9179,1,162000,4,207000.0,,1.0,,
296930,0,1,10650,1,112500,1,497520.0,,1.0,,
333993,0,1,14639,1,103500,4,261648.0,,1.0,,
201975,1,1,13848,0,180000,4,675000.0,1.0,,,
342501,1,1,13431,1,90000,4,247500.0,1.0,,,
204063,0,1,24574,1,157500,4,254700.0,,1.0,,
203551,0,1,14920,1,180000,1,942300.0,,1.0,,
414944,1,1,21641,1,112500,4,562491.0,1.0,,,
230063,1,1,11257,0,450000,4,792477.0,1.0,,,
287323,0,1,21554,1,64350,4,299772.0,,1.0,,
109981,0,1,21386,1,153000,1,538389.0,,1.0,,
171432,0,1,10208,0,135000,2,327024.0,,1.0,,
380771,0,1,16800,1,247500,4,956574.0,,1.0,,
230634,1,1,20422,0,360000,4,900000.0,1.0,,,
196397,0,1,13800,0,202500,4,270000.0,,1.0,,
321883,0,1,13449,1,135000,4,521280.0,,1.0,,
360890,1,1,13518,0,270000,1,2064186.0,1.0,,,
253936,0,1,11380,1,157500,4,202500.0,,1.0,,
212506,0,1,21247,1,112500,4,517500.0,,1.0,,
353385,0,1,20381,1,270000,1,1125000.0,,1.0,,
157326,1,1,16613,0,270000,1,354276.0,1.0,,,
110775,0,1,12841,0,112500,4,568800.0,,1.0,,
341479,1,1,19113,1,135000,3,577147.5,1.0,,,
291399,1,1,17081,1,135000,4,436032.0,1.0,,,
104305,0,1,20078,1,90000,4,472500.0,,1.0,,
314474,0,1,18367,1,213750,4,630000.0,,1.0,,
454309,1,1,18574,1,135000,4,318528.0,1.0,,,
281837,1,0,9004,1,180000,4,755190.0,,,1.0,
379411,0,1,13903,1,225000,4,288873.0,,1.0,,
247768,1,1,18938,0,180000,4,450000.0,1.0,,,
164844,0,1,19433,1,40500,4,364896.0,,1.0,,
275513,1,1,15110,1,67500,4,274500.0,1.0,,,
455755,1,0,8858,0,81000,4,447768.0,,,1.0,
243836,0,1,15985,1,103500,4,675000.0,,1.0,,
425879,0,1,17697,1,202500,4,509400.0,,1.0,,
174891,0,1,23823,0,157500,4,675000.0,,1.0,,
231560,1,1,13411,0,225000,4,450000.0,1.0,,,
100805,1,1,11809,0,270000,1,1098000.0,1.0,,,
183126,0,1,12861,1,193500,1,792000.0,,1.0,,
409160,1,1,15931,1,337500,1,755190.0,1.0,,,
209865,0,1,18970,0,130500,4,675000.0,,1.0,,
415912,1,1,16919,1,234000,4,840996.0,1.0,,,
360575,0,1,22831,1,72000,4,544491.0,,1.0,,
158251,0,1,13688,0,76500,4,450000.0,,1.0,,
448124,1,1,14336,0,135000,4,592560.0,1.0,,,
222480,0,1,16517,1,180000,4,740088.0,,1.0,,
325825,1,1,16995,1,180000,4,779688.0,1.0,,,
303534,1,1,16954,1,90000,4,1078200.0,1.0,,,
274457,0,1,22938,1,112500,4,513531.0,,1.0,,
390602,1,1,9821,0,270000,4,348264.0,1.0,,,
114623,1,1,12442,1,126000,4,312768.0,1.0,,,
378071,0,1,11081,1,157500,4,397881.0,,1.0,,
255823,1,1,10722,0,360000,1,1125000.0,1.0,,,
176877,1,1,9368,0,225000,2,537471.0,1.0,,,
318793,0,1,13452,0,72000,4,460728.0,,1.0,,
413876,0,1,11392,1,112500,1,273636.0,,1.0,,
331439,0,1,17919,1,90000,4,663093.0,,1.0,,
185635,1,1,10049,1,180000,4,495000.0,1.0,,,
304958,0,1,20402,1,72000,4,528633.0,,1.0,,
341895,0,1,13462,1,112500,4,1056447.0,,1.0,,
392411,1,1,12608,1,112500,4,446931.0,1.0,,,
397798,0,1,21795,0,112500,4,472500.0,,1.0,,
428710,0,1,20874,1,180000,1,263686.5,,1.0,,
299921,0,1,16207,1,180000,4,1174090.5,,1.0,,
407223,1,1,15922,1,270000,1,417024.0,1.0,,,
304838,1,1,13452,1,360000,4,1137964.5,1.0,,,
310899,1,1,13075,0,67500,4,343800.0,1.0,,,
309936,0,1,11954,1,202500,4,790830.0,,1.0,,
156758,0,1,11417,1,76500,4,675000.0,,1.0,,
386489,0,1,17103,1,270000,4,621000.0,,1.0,,
221453,0,1,17155,1,157500,4,545040.0,,1.0,,
327163,1,1,22410,1,54900,4,276277.5,1.0,,,
160415,0,1,19703,1,326772,1,900000.0,,1.0,,
224629,1,1,10383,1,225000,4,728460.0,1.0,,,
137822,0,1,11881,0,135000,1,315000.0,,1.0,,
147624,0,1,16508,0,270000,1,405000.0,,1.0,,
455464,0,1,12312,0,112500,4,270000.0,,1.0,,
104077,0,1,23165,1,360000,4,1125171.0,,1.0,,
317881,0,1,21440,1,148500,4,497520.0,,1.0,,
439664,1,1,15158,0,315000,4,781920.0,1.0,,,
172181,1,1,9277,1,135000,4,276408.0,1.0,,,
249272,0,1,12822,1,90000,4,129519.0,,1.0,,
183005,1,1,15324,0,405000,1,497520.0,1.0,,,
283758,1,1,15146,1,202500,4,103500.0,1.0,,,
347484,0,1,18304,1,135000,4,714154.5,,1.0,,
270150,0,1,14701,0,171000,1,177903.0,,1.0,,
157930,0,1,14706,0,360000,4,665325.0,,1.0,,
250216,1,1,10382,1,225000,1,521280.0,1.0,,,
105805,1,1,13562,1,202500,4,180000.0,1.0,,,
390215,0,1,11834,0,157500,4,1288350.0,,1.0,,
258570,0,1,19086,0,157500,4,265851.0,,1.0,,
404700,0,1,11506,1,225000,4,640080.0,,1.0,,
153693,0,1,15980,0,180000,4,728460.0,,1.0,,
236603,0,1,22445,1,162000,4,490495.5,,1.0,,
261294,0,1,11510,1,202500,4,797557.5,,1.0,,
157915,0,1,11341,1,202500,1,1006920.0,,1.0,,
395342,1,1,15539,1,144000,4,611577.0,1.0,,,
256011,0,1,15570,1,270000,1,337500.0,,1.0,,
109145,0,1,20532,1,225000,4,900000.0,,1.0,,
455912,0,1,23278,1,108000,1,291384.0,,1.0,,
386507,1,1,18664,1,315000,4,497520.0,1.0,,,
395623,1,1,13538,1,180000,4,275040.0,1.0,,,
304532,0,1,23705,1,99000,4,545040.0,,1.0,,
114662,0,1,10050,1,225000,1,1042812.0,,1.0,,
154776,0,1,10760,1,90000,4,742500.0,,1.0,,
400081,0,1,19398,1,90000,4,202500.0,,1.0,,
138158,0,1,13744,1,180000,1,312768.0,,1.0,,
193168,0,1,17414,1,157500,4,728460.0,,1.0,,
382174,0,1,20388,0,360000,1,343377.0,,1.0,,
270472,0,1,14020,1,202500,1,540000.0,,1.0,,
254588,0,1,13095,1,157500,1,170640.0,,1.0,,
311340,0,1,13579,0,81000,4,568800.0,,1.0,,
158864,1,1,17470,1,270000,4,1506816.0,1.0,,,
111609,1,1,18706,1,67500,4,180000.0,1.0,,,
108404,0,1,23501,1,100800,4,101880.0,,1.0,,
337027,0,1,12233,1,135000,1,135000.0,,1.0,,
273485,1,1,9695,0,180000,1,183294.0,1.0,,,
105746,1,1,14914,0,270000,4,592560.0,1.0,,,
338443,1,1,14398,1,180000,4,652500.0,1.0,,,
442113,0,1,14824,0,67500,4,227520.0,,1.0,,
327882,0,1,18900,1,153000,4,547344.0,,1.0,,
185614,0,1,16921,1,135000,4,653328.0,,1.0,,
292636,1,1,12470,1,157500,4,497520.0,1.0,,,
361544,0,1,14086,1,157500,1,562491.0,,1.0,,
186033,1,1,22377,1,65250,4,533668.5,1.0,,,
243391,0,1,9885,1,157500,1,157500.0,,1.0,,
338848,0,1,15964,1,211500,4,948816.0,,1.0,,
219141,1,1,20557,0,67500,4,321574.5,1.0,,,
148981,0,1,11264,0,67500,4,202500.0,,1.0,,
294398,0,1,21030,1,135000,4,585000.0,,1.0,,
164857,0,1,13825,0,112500,4,270000.0,,1.0,,
160024,0,1,10790,0,121500,2,177903.0,,1.0,,
331541,1,1,18062,1,90000,4,906615.0,1.0,,,
152263,0,1,10790,1,112500,2,368163.0,,1.0,,
101155,1,1,16204,1,315000,1,1288350.0,1.0,,,
186693,0,0,9112,1,157500,4,768550.5,,,,1.0
383116,0,1,13640,0,135000,1,76500.0,,1.0,,
